Client;Project;Task;Description;Billable;Start date;Start time;End date;End time;Duration;Tags;Amount ()
;;;;No;08.03.2022;8:24:14;08.03.2022;8:33:50;0:09:36;;
;;;;No;08.03.2022;8:51:42;08.03.2022;8:51:45;0:00:03;;
;;;;No;08.03.2022;8:51:50;08.03.2022;8:55:32;0:03:42;;
;;;;No;08.03.2022;8:58:49;08.03.2022;9:24:48;0:25:59;;
;;;;No;08.03.2022;9:28:13;08.03.2022;9:33:54;0:05:41;;
;;;;No;08.03.2022;11:05:36;08.03.2022;11:43:49;0:38:13;;
;;;;No;08.03.2022;11:45:37;08.03.2022;12:04:04;0:18:27;;
;;;;No;08.03.2022;12:14:25;08.03.2022;12:39:44;0:25:19;;
;;;;No;08.03.2022;12:44:18;08.03.2022;12:46:35;0:02:17;;
;;;;No;08.03.2022;12:56:06;08.03.2022;13:17:58;0:21:52;;
;;;;No;08.03.2022;13:48:54;08.03.2022;14:00:00;0:11:06;;
;;;;No;09.03.2022;11:10:49;09.03.2022;12:21:35;1:10:46;;
;;;;No;09.03.2022;15:49:51;09.03.2022;15:54:11;0:04:20;;
;;;;No;09.03.2022;15:57:59;09.03.2022;16:06:50;0:08:51;;
;;;;No;09.03.2022;16:12:10;09.03.2022;16:36:43;0:24:33;;
;;;;No;10.03.2022;10:05:24;10.03.2022;10:12:56;0:07:32;;
;;;;No;10.03.2022;11:01:32;10.03.2022;12:54:46;1:53:14;;
;;;;No;10.03.2022;13:08:51;10.03.2022;13:28:33;0:19:42;;
;;;;No;10.03.2022;14:12:22;10.03.2022;14:21:37;0:09:15;;
;;;;No;10.03.2022;16:00:30;10.03.2022;16:26:02;0:25:32;;
;;;;No;10.03.2022;16:26:10;10.03.2022;16:29:28;0:03:18;;
;;;;No;10.03.2022;16:41:35;10.03.2022;18:13:18;1:31:43;;
;;;;No;10.03.2022;18:17:54;10.03.2022;18:59:25;0:41:31;;
;;;;No;10.03.2022;19:05:25;10.03.2022;19:51:17;0:45:52;;
;;;;No;11.03.2022;9:08:25;11.03.2022;9:25:49;0:17:24;;
;;;;No;11.03.2022;10:09:32;11.03.2022;10:19:16;0:09:44;;
;;;;No;11.03.2022;14:53:51;11.03.2022;15:11:15;0:17:24;;
;;;;No;11.03.2022;15:26:51;11.03.2022;16:05:51;0:39:00;;
;;;;No;11.03.2022;16:54:19;11.03.2022;17:06:02;0:11:43;;
;;;;No;11.03.2022;17:07:14;11.03.2022;17:33:42;0:26:28;;
;;;;No;11.03.2022;17:41:13;11.03.2022;17:48:14;0:07:01;;
;;;;No;11.03.2022;17:57:26;11.03.2022;18:04:43;0:07:17;;
;;;;No;11.03.2022;18:44:02;11.03.2022;18:57:04;0:13:02;;
;;;;No;11.03.2022;18:57:05;11.03.2022;19:11:27;0:14:22;;
;;;;No;13.03.2022;11:49:04;13.03.2022;11:51:49;0:02:45;;
;;;;No;13.03.2022;11:58:07;13.03.2022;12:48:51;0:50:44;;
;;;;No;13.03.2022;13:59:18;13.03.2022;14:03:33;0:04:15;;
;;;;No;13.03.2022;14:13:35;13.03.2022;14:28:10;0:14:35;;
;;;;No;13.03.2022;14:28:59;13.03.2022;14:49:55;0:20:56;;
;;;;No;13.03.2022;14:50:31;13.03.2022;15:17:01;0:26:30;;
;;;;No;14.03.2022;9:48:10;14.03.2022;10:04:20;0:16:10;;
;;;;No;14.03.2022;10:25:19;14.03.2022;10:27:19;0:02:00;;
;;;;No;14.03.2022;10:27:49;14.03.2022;10:41:19;0:13:30;;
;;;;No;14.03.2022;10:41:56;14.03.2022;10:52:17;0:10:21;;
;;;;No;14.03.2022;11:22:42;14.03.2022;12:03:34;0:40:52;;
;;;;No;14.03.2022;12:55:16;14.03.2022;13:25:48;0:30:32;;
;;;;No;14.03.2022;13:33:22;14.03.2022;13:52:19;0:18:57;;
;;;;No;14.03.2022;14:10:19;14.03.2022;14:20:32;0:10:13;;
;;;;No;14.03.2022;14:34:51;14.03.2022;14:40:14;0:05:23;;
;;;;No;14.03.2022;14:42:24;14.03.2022;15:07:37;0:25:13;;
;;;;No;14.03.2022;16:53:56;14.03.2022;17:39:53;0:45:57;;
;;;;No;15.03.2022;10:36:23;15.03.2022;10:39:23;0:03:00;;
;;;;No;15.03.2022;10:45:13;15.03.2022;10:48:44;0:03:31;;
;;;;No;15.03.2022;10:49:03;15.03.2022;12:47:58;1:58:55;;
;;;;No;15.03.2022;13:02:21;15.03.2022;13:40:58;0:38:37;;
;;;;No;15.03.2022;14:32:33;15.03.2022;14:38:16;0:05:43;;
;;;;No;15.03.2022;14:51:47;15.03.2022;14:53:47;0:02:00;;
;;;;No;15.03.2022;14:57:10;15.03.2022;15:52:24;0:55:14;;
;;;;No;15.03.2022;15:54:35;15.03.2022;15:58:38;0:04:03;;
;;;;No;15.03.2022;16:04:01;15.03.2022;16:58:34;0:54:33;;
;;;;No;16.03.2022;9:25:34;16.03.2022;10:38:44;1:13:10;;
;;;;No;16.03.2022;10:39:05;16.03.2022;10:47:11;0:08:06;;
;;;;No;16.03.2022;10:54:55;16.03.2022;11:27:47;0:32:52;;
;;;;No;16.03.2022;11:37:14;16.03.2022;12:07:15;0:30:01;;
;;;;No;16.03.2022;12:37:07;16.03.2022;12:52:11;0:15:04;;
;;;;No;16.03.2022;14:35:33;16.03.2022;16:36:50;2:01:17;;
;;;;No;16.03.2022;16:41:43;16.03.2022;17:24:54;0:43:11;;
;;;;No;17.03.2022;11:44:31;17.03.2022;11:44:58;0:00:27;;
;;;;No;17.03.2022;11:49:33;17.03.2022;12:00:54;0:11:21;;
;;;;No;17.03.2022;12:00:54;17.03.2022;12:09:10;0:08:16;;
;;;;No;17.03.2022;12:10:00;17.03.2022;12:13:55;0:03:55;;
;;;;No;17.03.2022;12:25:09;17.03.2022;13:12:06;0:46:57;;
;;;;No;17.03.2022;14:36:29;17.03.2022;15:25:26;0:48:57;;
;;;;No;17.03.2022;16:06:59;17.03.2022;16:21:51;0:14:52;;
;;;;No;17.03.2022;16:27:20;17.03.2022;16:31:41;0:04:21;;
;;;;No;17.03.2022;16:37:20;17.03.2022;16:44:32;0:07:12;;
;;;;No;17.03.2022;16:45:09;17.03.2022;17:05:45;0:20:36;;
;;;;No;18.03.2022;9:38:54;18.03.2022;9:40:39;0:01:45;;
;;;;No;18.03.2022;9:59:19;18.03.2022;10:26:43;0:27:24;;
;;;;No;18.03.2022;10:34:10;18.03.2022;10:41:56;0:07:46;;
;;;;No;18.03.2022;10:43:35;18.03.2022;11:07:13;0:23:38;;
;;;;No;18.03.2022;11:46:23;18.03.2022;11:52:47;0:06:24;;
;;;;No;18.03.2022;12:00:51;18.03.2022;12:49:35;0:48:44;;
;;;;No;18.03.2022;12:49:46;18.03.2022;13:02:04;0:12:18;;
;;;;No;18.03.2022;13:02:05;18.03.2022;13:37:05;0:35:00;;
;;;;No;18.03.2022;14:29:09;18.03.2022;14:51:29;0:22:20;;
;;;;No;18.03.2022;16:01:08;18.03.2022;17:25:13;1:24:05;;
;;;;No;18.03.2022;17:41:39;18.03.2022;17:51:00;0:09:21;;
;;;;No;18.03.2022;17:52:44;18.03.2022;17:55:03;0:02:19;;
;;;;No;18.03.2022;17:55:06;18.03.2022;18:13:29;0:18:23;;
;;;;No;18.03.2022;18:14:04;18.03.2022;18:20:16;0:06:12;;
;;;;No;18.03.2022;18:39:08;18.03.2022;19:06:52;0:27:44;;
;;;;No;21.03.2022;9:05:33;21.03.2022;9:22:10;0:16:37;;
;;;;No;21.03.2022;9:54:08;21.03.2022;10:02:25;0:08:17;;
;;;;No;21.03.2022;10:02:38;21.03.2022;10:11:37;0:08:59;;
;;;;No;21.03.2022;10:14:45;21.03.2022;10:33:04;0:18:19;;
;;;;No;21.03.2022;10:41:30;21.03.2022;11:02:41;0:21:11;;
;;;;No;21.03.2022;11:28:43;21.03.2022;11:38:31;0:09:48;;
;;;;No;21.03.2022;11:54:49;21.03.2022;12:18:15;0:23:26;;
;;;;No;21.03.2022;12:36:48;21.03.2022;13:15:29;0:38:41;;
;;;;No;21.03.2022;13:34:07;21.03.2022;15:15:07;1:41:00;;
;;;;No;21.03.2022;15:59:20;21.03.2022;16:45:35;0:46:15;;
;;;;No;21.03.2022;17:02:33;21.03.2022;17:43:28;0:40:55;;
;;;;No;21.03.2022;17:44:03;21.03.2022;17:46:35;0:02:32;;
;;;;No;21.03.2022;17:46:36;21.03.2022;18:00:51;0:14:15;;
;;;;No;21.03.2022;18:07:48;21.03.2022;18:24:22;0:16:34;;
;;;;No;21.03.2022;18:28:09;21.03.2022;18:40:19;0:12:10;;
;;;;No;21.03.2022;18:51:41;21.03.2022;19:07:19;0:15:38;;
;;;;No;22.03.2022;10:00:10;22.03.2022;10:20:17;0:20:07;;
;;;;No;22.03.2022;10:24:09;22.03.2022;10:36:19;0:12:10;;
;;;;No;22.03.2022;10:37:22;22.03.2022;11:04:36;0:27:14;;
;;;;No;22.03.2022;11:34:05;22.03.2022;12:08:32;0:34:27;;
;;;;No;22.03.2022;12:08:46;22.03.2022;13:13:58;1:05:12;;
;;;;No;22.03.2022;13:15:20;22.03.2022;13:33:32;0:18:12;;
;;;;No;22.03.2022;14:38:27;22.03.2022;15:03:54;0:25:27;;
;;;;No;22.03.2022;15:05:01;22.03.2022;15:30:19;0:25:18;;
;;;;No;22.03.2022;15:34:02;22.03.2022;15:49:26;0:15:24;;
;;;;No;22.03.2022;15:54:26;22.03.2022;16:45:52;0:51:26;;
;;;;No;22.03.2022;18:37:58;22.03.2022;18:56:04;0:18:06;;
;;;;No;23.03.2022;10:28:11;23.03.2022;11:35:32;1:07:21;;
;;;;No;23.03.2022;11:48:07;23.03.2022;12:05:15;0:17:08;;
;;;;No;23.03.2022;12:05:17;23.03.2022;12:40:47;0:35:30;;
;;;;No;23.03.2022;12:56:00;23.03.2022;13:14:19;0:18:19;;
;;;;No;23.03.2022;14:08:32;23.03.2022;14:16:11;0:07:39;;
;;;;No;23.03.2022;15:26:32;23.03.2022;17:23:36;1:57:04;;
;;;;No;23.03.2022;20:35:09;23.03.2022;20:45:08;0:09:59;;
;;;;No;23.03.2022;22:00:32;23.03.2022;22:34:23;0:33:51;;
;;;;No;24.03.2022;7:48:04;24.03.2022;7:54:04;0:06:00;;
;;;;No;24.03.2022;13:34:06;24.03.2022;14:15:16;0:41:10;;
;;;;No;24.03.2022;15:13:39;24.03.2022;15:22:30;0:08:51;;
;;;;No;24.03.2022;15:40:57;24.03.2022;16:43:54;1:02:57;;
;;;;No;24.03.2022;20:20:05;24.03.2022;21:07:14;0:47:09;;
;;;;No;25.03.2022;9:37:41;25.03.2022;10:42:25;1:04:44;;
;;;;No;25.03.2022;11:11:54;25.03.2022;11:36:28;0:24:34;;
;;;;No;25.03.2022;11:54:03;25.03.2022;11:59:57;0:05:54;;
;;;;No;25.03.2022;12:00:57;25.03.2022;12:22:52;0:21:55;;
;;;;No;25.03.2022;12:28:23;25.03.2022;13:02:31;0:34:08;;
;;;;No;25.03.2022;14:27:54;25.03.2022;14:32:31;0:04:37;;
;;;;No;25.03.2022;14:36:59;25.03.2022;16:35:20;1:58:21;;
;;;;No;25.03.2022;16:39:19;25.03.2022;17:08:31;0:29:12;;
;;;;No;25.03.2022;18:18:12;25.03.2022;18:22:46;0:04:34;;
;;;;No;25.03.2022;18:22:49;25.03.2022;18:29:22;0:06:33;;
;;;;No;25.03.2022;18:29:30;25.03.2022;18:39:53;0:10:23;;
;;;;No;25.03.2022;18:40:58;25.03.2022;18:53:28;0:12:30;;
;;;;No;28.03.2022;9:33:34;28.03.2022;9:40:15;0:06:41;;
;;;;No;28.03.2022;9:40:22;28.03.2022;9:51:36;0:11:14;;
;;;;No;28.03.2022;9:52:24;28.03.2022;9:54:11;0:01:47;;
;;;;No;28.03.2022;11:01:56;28.03.2022;11:48:04;0:46:08;;
;;;;No;28.03.2022;12:00:16;28.03.2022;12:17:23;0:17:07;;
;;;;No;28.03.2022;12:19:43;28.03.2022;12:46:23;0:26:40;;
;;;;No;28.03.2022;12:54:14;28.03.2022;13:09:31;0:15:17;;
;;;;No;28.03.2022;13:40:29;28.03.2022;13:46:13;0:05:44;;
;;;;No;28.03.2022;16:08:20;28.03.2022;16:47:06;0:38:46;;
;;;;No;28.03.2022;17:14:02;28.03.2022;17:18:44;0:04:42;;
;;;;No;28.03.2022;17:18:49;28.03.2022;17:25:21;0:06:32;;
;;;;No;28.03.2022;17:28:07;28.03.2022;18:03:28;0:35:21;;
;;;;No;28.03.2022;18:03:33;28.03.2022;18:10:11;0:06:38;;
;;;;No;28.03.2022;18:13:07;28.03.2022;18:19:14;0:06:07;;
;;;;No;28.03.2022;18:45:18;28.03.2022;19:12:03;0:26:45;;
;;;;No;29.03.2022;9:13:51;29.03.2022;9:28:44;0:14:53;;
;;;;No;29.03.2022;9:29:33;29.03.2022;9:59:49;0:30:16;;
;;;;No;29.03.2022;10:05:29;29.03.2022;11:10:49;1:05:20;;
;;;;No;29.03.2022;11:13:20;29.03.2022;11:15:38;0:02:18;;
;;;;No;29.03.2022;11:56:33;29.03.2022;12:12:32;0:15:59;;
;;;;No;29.03.2022;13:41:02;29.03.2022;14:18:00;0:36:58;;
;;;;No;29.03.2022;14:26:39;29.03.2022;14:28:54;0:02:15;;
;;;;No;29.03.2022;14:29:01;29.03.2022;14:48:51;0:19:50;;
;;;;No;29.03.2022;15:21:21;29.03.2022;16:00:07;0:38:46;;
;;;;No;29.03.2022;16:59:47;29.03.2022;17:03:53;0:04:06;;
;;;;No;29.03.2022;17:07:21;29.03.2022;17:40:11;0:32:50;;
;;;;No;29.03.2022;18:32:32;29.03.2022;19:04:29;0:31:57;;
;;;;No;30.03.2022;10:02:21;30.03.2022;12:47:36;2:45:15;;
;;;;No;30.03.2022;12:50:50;30.03.2022;12:59:18;0:08:28;;
;;;;No;30.03.2022;13:01:33;30.03.2022;13:04:31;0:02:58;;
;;;;No;30.03.2022;13:12:01;30.03.2022;13:17:00;0:04:59;;
;;;;No;30.03.2022;13:20:05;30.03.2022;13:25:20;0:05:15;;
;;;;No;30.03.2022;13:30:54;30.03.2022;13:45:54;0:15:00;;
;;;;No;30.03.2022;14:29:23;30.03.2022;14:34:43;0:05:20;;
;;;;No;30.03.2022;14:43:20;30.03.2022;15:34:22;0:51:02;;
;;;;No;30.03.2022;15:44:30;30.03.2022;16:12:36;0:28:06;;
;;;;No;30.03.2022;16:15:28;30.03.2022;16:17:08;0:01:40;;
;;;;No;30.03.2022;16:17:25;30.03.2022;16:34:19;0:16:54;;
;;;;No;30.03.2022;16:34:27;30.03.2022;16:43:45;0:09:18;;
;;;;No;30.03.2022;17:35:21;30.03.2022;18:09:38;0:34:17;;
;;;;No;30.03.2022;18:52:50;30.03.2022;19:10:32;0:17:42;;
;;;;No;31.03.2022;9:58:02;31.03.2022;11:43:19;1:45:17;;
;;;;No;31.03.2022;11:45:27;31.03.2022;12:00:47;0:15:20;;
;;;;No;31.03.2022;13:39:10;31.03.2022;14:18:28;0:39:18;;
;;;;No;31.03.2022;14:19:37;31.03.2022;14:26:34;0:06:57;;
;;;;No;31.03.2022;14:49:52;31.03.2022;14:59:16;0:09:24;;
;;;;No;31.03.2022;15:14:55;31.03.2022;15:40:06;0:25:11;;
;;;;No;31.03.2022;15:42:30;31.03.2022;15:59:11;0:16:41;;
;;;;No;31.03.2022;16:06:56;31.03.2022;16:21:41;0:14:45;;
;;;;No;31.03.2022;16:25:04;31.03.2022;16:40:49;0:15:45;;
;;;;No;01.04.2022;10:03:12;01.04.2022;10:14:12;0:11:00;;
;;;;No;01.04.2022;10:38:48;01.04.2022;11:28:01;0:49:13;;
;;;;No;01.04.2022;12:03:30;01.04.2022;12:06:51;0:03:21;;
;;;;No;01.04.2022;13:55:44;01.04.2022;14:19:44;0:24:00;;
;;;;No;01.04.2022;16:28:12;01.04.2022;16:31:31;0:03:19;;
;;;;No;01.04.2022;16:36:00;01.04.2022;16:38:23;0:02:23;;
;;;;No;01.04.2022;16:38:25;01.04.2022;17:03:31;0:25:06;;
;;;;No;01.04.2022;18:32:56;01.04.2022;18:51:01;0:18:05;;
;;;;No;01.04.2022;18:53:00;01.04.2022;19:12:33;0:19:33;;
;;;;No;02.04.2022;11:52:47;02.04.2022;12:44:16;0:51:29;;
;;;;No;02.04.2022;19:13:14;02.04.2022;19:26:14;0:13:00;;
;;;;No;03.04.2022;10:01:27;03.04.2022;10:38:52;0:37:25;;
;;;;No;03.04.2022;12:12:37;03.04.2022;13:07:58;0:55:21;;
;;;;No;03.04.2022;13:33:27;03.04.2022;13:38:51;0:05:24;;
;;;;No;03.04.2022;13:44:21;03.04.2022;14:01:31;0:17:10;;
;;;;No;03.04.2022;14:33:39;03.04.2022;14:42:55;0:09:16;;
;;;;No;03.04.2022;15:16:10;03.04.2022;17:05:27;1:49:17;;
;;;;No;04.04.2022;9:20:20;04.04.2022;9:44:27;0:24:07;;
;;;;No;04.04.2022;9:44:29;04.04.2022;10:19:40;0:35:11;;
;;;;No;04.04.2022;10:19:48;04.04.2022;10:52:13;0:32:25;;
;;;;No;04.04.2022;11:03:55;04.04.2022;11:10:19;0:06:24;;
;;;;No;04.04.2022;11:10:20;04.04.2022;11:24:00;0:13:40;;
;;;;No;04.04.2022;11:24:11;04.04.2022;12:02:47;0:38:36;;
;;;;No;04.04.2022;12:20:38;04.04.2022;12:47:11;0:26:33;;
;;;;No;04.04.2022;12:47:12;04.04.2022;12:55:22;0:08:10;;
;;;;No;04.04.2022;13:06:13;04.04.2022;13:20:13;0:14:00;;
;;;;No;04.04.2022;15:45:24;04.04.2022;17:05:24;1:20:00;;
;;;;No;04.04.2022;17:17:20;04.04.2022;17:29:32;0:12:12;;
;;;;No;04.04.2022;18:19:28;04.04.2022;18:48:55;0:29:27;;
;;;;No;04.04.2022;18:54:23;04.04.2022;19:01:29;0:07:06;;
;;;;No;04.04.2022;19:05:47;04.04.2022;19:25:53;0:20:06;;
;;;;No;04.04.2022;21:36:15;04.04.2022;21:59:42;0:23:27;;
;;;;No;05.04.2022;9:50:17;05.04.2022;10:48:19;0:58:02;;
;;;;No;05.04.2022;10:57:32;05.04.2022;11:59:18;1:01:46;;
;;;;No;05.04.2022;12:06:30;05.04.2022;12:22:58;0:16:28;;
;;;;No;05.04.2022;12:37:47;05.04.2022;12:52:47;0:15:00;;
;;;;No;05.04.2022;13:05:09;05.04.2022;13:50:18;0:45:09;;
;;;;No;05.04.2022;13:50:19;05.04.2022;14:28:37;0:38:18;;
;;;;No;05.04.2022;14:51:52;05.04.2022;14:56:31;0:04:39;;
;;;;No;05.04.2022;14:56:50;05.04.2022;15:15:03;0:18:13;;
;;;;No;05.04.2022;15:34:53;05.04.2022;15:43:27;0:08:34;;
;;;;No;05.04.2022;15:44:03;05.04.2022;16:21:48;0:37:45;;
;;;;No;06.04.2022;9:37:34;06.04.2022;10:29:49;0:52:15;;
;;;;No;06.04.2022;11:06:46;06.04.2022;11:37:42;0:30:56;;
;;;;No;06.04.2022;11:40:22;06.04.2022;11:51:57;0:11:35;;
;;;;No;06.04.2022;13:26:07;06.04.2022;13:36:04;0:09:57;;
;;;;No;06.04.2022;13:36:21;06.04.2022;13:38:47;0:02:26;;
;;;;No;06.04.2022;13:39:07;06.04.2022;13:57:38;0:18:31;;
;;;;No;06.04.2022;13:57:41;06.04.2022;14:20:50;0:23:09;;
;;;;No;06.04.2022;14:38:54;06.04.2022;15:15:54;0:37:00;;
;;;;No;06.04.2022;15:24:57;06.04.2022;15:27:03;0:02:06;;
;;;;No;06.04.2022;15:29:21;06.04.2022;15:45:34;0:16:13;;
;;;;No;06.04.2022;15:48:10;06.04.2022;15:51:31;0:03:21;;
;;;;No;06.04.2022;15:52:28;06.04.2022;16:37:39;0:45:11;;
;;;;No;06.04.2022;16:49:38;06.04.2022;17:22:52;0:33:14;;
;;;;No;06.04.2022;18:33:26;06.04.2022;19:07:04;0:33:38;;
;;;;No;06.04.2022;20:19:15;06.04.2022;21:53:12;1:33:57;;
;;;;No;06.04.2022;22:02:22;06.04.2022;22:02:28;0:00:06;;
;;;;No;06.04.2022;22:37:14;06.04.2022;23:16:56;0:39:42;;
;;;;No;07.04.2022;7:20:13;07.04.2022;8:45:51;1:25:38;;
;;;;No;07.04.2022;9:50:24;07.04.2022;10:22:29;0:32:05;;
;;;;No;07.04.2022;10:22:31;07.04.2022;12:17:40;1:55:09;;
;;;;No;07.04.2022;12:25:29;07.04.2022;12:58:08;0:32:39;;
;;;;No;07.04.2022;12:25:29;07.04.2022;12:25:34;0:00:05;;
;;;;No;07.04.2022;13:42:28;07.04.2022;14:43:54;1:01:26;;
;;;;No;07.04.2022;14:45:40;07.04.2022;15:43:28;0:57:48;;
;;;;No;07.04.2022;15:55:12;07.04.2022;16:07:34;0:12:22;;
;;;;No;07.04.2022;16:07:35;07.04.2022;16:27:05;0:19:30;;
;;;;No;07.04.2022;16:27:07;07.04.2022;16:43:29;0:16:22;;
;;;;No;07.04.2022;16:43:31;07.04.2022;16:48:10;0:04:39;;
;;;;No;08.04.2022;9:55:05;08.04.2022;10:19:43;0:24:38;;
;;;;No;08.04.2022;11:47:10;08.04.2022;12:13:08;0:25:58;;
;;;;No;08.04.2022;12:42:19;08.04.2022;12:57:27;0:15:08;;
;;;;No;08.04.2022;13:17:21;08.04.2022;13:52:40;0:35:19;;
;;;;No;08.04.2022;16:02:57;08.04.2022;16:15:15;0:12:18;;
;;;;No;08.04.2022;17:14:20;08.04.2022;17:23:52;0:09:32;;
;;;;No;08.04.2022;17:27:52;08.04.2022;17:35:25;0:07:33;;
;;;;No;08.04.2022;18:03:47;08.04.2022;18:13:34;0:09:47;;
;;;;No;08.04.2022;21:43:00;08.04.2022;21:47:35;0:04:35;;
;;;;No;10.04.2022;16:07:35;10.04.2022;16:09:53;0:02:18;;
;;;;No;10.04.2022;16:10:27;10.04.2022;16:14:26;0:03:59;;
;;;;No;10.04.2022;17:02:10;10.04.2022;17:09:28;0:07:18;;
;;;;No;10.04.2022;17:20:47;10.04.2022;17:28:04;0:07:17;;
;;;;No;10.04.2022;17:33:57;10.04.2022;17:37:28;0:03:31;;
;;;;No;10.04.2022;17:37:43;10.04.2022;17:37:47;0:00:04;;
;;;;No;10.04.2022;17:40:25;10.04.2022;17:59:35;0:19:10;;
;;;;No;10.04.2022;18:00:55;10.04.2022;18:03:16;0:02:21;;
;;;;No;11.04.2022;10:04:02;11.04.2022;10:12:38;0:08:36;;
;;;;No;11.04.2022;10:13:45;11.04.2022;10:20:27;0:06:42;;
;;;;No;11.04.2022;10:30:18;11.04.2022;11:02:35;0:32:17;;
;;;;No;11.04.2022;11:04:10;11.04.2022;12:27:16;1:23:06;;
;;;;No;11.04.2022;12:30:26;11.04.2022;12:32:13;0:01:47;;
;;;;No;11.04.2022;12:35:35;11.04.2022;12:36:41;0:01:06;;
;;;;No;11.04.2022;12:36:51;11.04.2022;12:40:49;0:03:58;;
;;;;No;11.04.2022;12:42:12;11.04.2022;13:15:09;0:32:57;;
;;;;No;11.04.2022;13:16:06;11.04.2022;13:19:47;0:03:41;;
;;;;No;11.04.2022;13:27:55;11.04.2022;13:42:29;0:14:34;;
;;;;No;11.04.2022;13:48:34;11.04.2022;14:05:21;0:16:47;;
;;;;No;11.04.2022;14:11:58;11.04.2022;14:27:07;0:15:09;;
;;;;No;11.04.2022;15:02:29;11.04.2022;17:23:11;2:20:42;;
;;;;No;11.04.2022;19:02:59;11.04.2022;19:46:48;0:43:49;;
;;;;No;12.04.2022;6:14:49;12.04.2022;6:53:42;0:38:53;;
;;;;No;12.04.2022;9:16:59;12.04.2022;11:00:59;1:44:00;;
;;;;No;12.04.2022;11:00:16;12.04.2022;11:17:42;0:17:26;;
;;;;No;12.04.2022;11:37:52;12.04.2022;11:58:59;0:21:07;;
;;;;No;12.04.2022;12:14:52;12.04.2022;13:31:49;1:16:57;;
;;;;No;12.04.2022;13:36:42;12.04.2022;13:45:42;0:09:00;;
;;;;No;12.04.2022;13:50:53;12.04.2022;14:02:37;0:11:44;;
;;;;No;12.04.2022;15:34:40;12.04.2022;15:52:35;0:17:55;;
;;;;No;12.04.2022;16:07:08;12.04.2022;16:26:50;0:19:42;;
;;;;No;12.04.2022;16:27:02;12.04.2022;16:39:27;0:12:25;;
;;;;No;12.04.2022;16:41:02;12.04.2022;16:54:16;0:13:14;;
;;;;No;12.04.2022;16:55:38;12.04.2022;17:20:20;0:24:42;;
;;;;No;12.04.2022;17:20:29;12.04.2022;17:33:14;0:12:45;;
;;;;No;12.04.2022;17:33:16;12.04.2022;17:44:34;0:11:18;;
;;;;No;12.04.2022;17:44:35;12.04.2022;18:02:26;0:17:51;;
;;;;No;12.04.2022;18:06:15;12.04.2022;18:50:01;0:43:46;;
;;;;No;12.04.2022;18:50:35;12.04.2022;18:51:44;0:01:09;;
;;;;No;12.04.2022;18:51:47;12.04.2022;19:14:16;0:22:29;;
;;;;No;13.04.2022;10:05:07;13.04.2022;10:29:58;0:24:51;;
;;;;No;13.04.2022;10:37:36;13.04.2022;11:06:33;0:28:57;;
;;;;No;13.04.2022;11:19:12;13.04.2022;11:33:36;0:14:24;;
;;;;No;13.04.2022;11:41:54;13.04.2022;12:05:38;0:23:44;;
;;;;No;13.04.2022;12:18:14;13.04.2022;12:29:03;0:10:49;;
;;;;No;13.04.2022;12:30:38;13.04.2022;13:13:50;0:43:12;;
;;;;No;13.04.2022;13:39:44;13.04.2022;13:55:44;0:16:00;;
;;;;No;13.04.2022;14:25:51;13.04.2022;14:37:51;0:12:00;;
;;;;No;13.04.2022;16:05:06;13.04.2022;17:42:21;1:37:15;;
;;;;No;13.04.2022;18:09:25;13.04.2022;18:12:56;0:03:31;;
;;;;No;13.04.2022;18:34:45;13.04.2022;18:40:42;0:05:57;;
;;;;No;13.04.2022;18:48:39;13.04.2022;19:25:45;0:37:06;;
;;;;No;14.04.2022;9:54:44;14.04.2022;10:28:51;0:34:07;;
;;;;No;14.04.2022;10:34:57;14.04.2022;11:46:46;1:11:49;;
;;;;No;14.04.2022;11:47:46;14.04.2022;12:10:03;0:22:17;;
;;;;No;14.04.2022;12:10:29;14.04.2022;13:11:31;1:01:02;;
;;;;No;14.04.2022;13:35:23;14.04.2022;14:35:09;0:59:46;;
;;;;No;14.04.2022;15:01:41;14.04.2022;15:18:06;0:16:25;;
;;;;No;15.04.2022;16:40:40;15.04.2022;17:15:40;0:35:00;;
;;;;No;18.04.2022;9:40:57;18.04.2022;9:47:02;0:06:05;;
;;;;No;18.04.2022;9:47:03;18.04.2022;10:37:17;0:50:14;AutoCAD;
;;;;No;18.04.2022;10:37:36;18.04.2022;11:09:20;0:31:44;AutoCAD;
;;;;No;18.04.2022;11:14:55;18.04.2022;11:23:51;0:08:56;AutoCAD;
;;;;No;18.04.2022;11:23:54;18.04.2022;11:33:19;0:09:25;AutoCAD;
;;;;No;18.04.2022;11:33:21;18.04.2022;11:42:49;0:09:28;AutoCAD;
;;;;No;18.04.2022;11:51:11;18.04.2022;12:00:17;0:09:06;;
;;;;No;18.04.2022;12:13:05;18.04.2022;12:37:20;0:24:15;;
;;;;No;18.04.2022;12:38:23;18.04.2022;12:44:56;0:06:33;;
;;;;No;18.04.2022;13:03:31;18.04.2022;13:40:53;0:37:22;;
;;;;No;18.04.2022;13:41:17;18.04.2022;13:48:18;0:07:01;;
;;;;No;18.04.2022;13:58:46;18.04.2022;14:12:31;0:13:45;;
;;;;No;18.04.2022;15:20:23;18.04.2022;15:32:41;0:12:18;;
;;;;No;18.04.2022;15:38:50;18.04.2022;15:57:50;0:19:00;;
;;;;No;18.04.2022;16:01:45;18.04.2022;16:15:09;0:13:24;;
